dialog_id,uttr_id,actor,session,gender,audio_path,transcript,emotion,start_time,end_time
09b02Wd,09b02Wd,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b02Wd.wav,You just carried it up and now you're going down again.,angry,0.0,2.621312
09b03Ed,09b03Ed,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Ed.wav,At the weekends I always went home and visited Agnes.,disgust,0.0,5.065125
09b03Fa,09b03Fa,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Fa.wav,On the weekends I always went home and visited Agnes.,happy,0.0,3.141687
09b03Fd,09b03Fd,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Fd.wav,On the weekends I always went home and visited Agnes.,happy,0.0,3.3125
09b03Lb,09b03Lb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Lb.wav,On the weekends I always went home and visited Agnes.,boredom,0.0,3.918
09b03Nb,09b03Nb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Nb.wav,On the weekends I always went home and visited Agnes.,neutral,0.0,3.8190619999999997
09b03Ta,09b03Ta,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Ta.wav,On the weekends I always went home and visited Agnes.,sad,0.0,4.09325
09b03Wb,09b03Wb,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b03Wb.wav,On the weekends I always went home and visited Agnes.,angry,0.0,3.695062
09b09Ea,09b09Ea,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b09Ea.wav,I just want to take it away and then go for a drink with Carl.,disgust,0.0,3.794375
09b09Nd,09b09Nd,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b09Nd.wav,I just want to take it away and go out for a drink with Kai.,neutral,0.0,2.714062
09b09Wa,09b09Wa,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b09Wa.wav,I just want to take it away and go for a drink with Karl.,angry,0.0,2.622312
09b10Aa,09b10Aa,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b10Aa.wav,She will be on the place where we always put her.,fear,0.0,1.656062
09b10Nd,09b10Nd,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b10Nd.wav,It will be on the spot where we always put it.,neutral,0.0,2.2355
09b10Wa,09b10Wa,spk09,9,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\09b10Wa.wav,"She will be on the spot, where we always put her!",angry,0.0,2.206625
10a01Ac,10a01Ac,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a01Ac.wav,The rag is on the fridge!,fear,0.0,1.6795
10a01Nb,10a01Nb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a01Nb.wav,The rag is on the fridge.,neutral,0.0,1.8071869999999999
10a01Wa,10a01Wa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a01Wa.wav,The slat is on the icebox!,angry,0.0,2.170312
10a02Ab,10a02Ab,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a02Ab.wav,She wants to give it away on Wednesday.,fear,0.0,1.607937
10a02Fa,10a02Fa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a02Fa.wav,I want to give it away on Wednesday!,happy,0.0,1.524
10a02Lb,10a02Lb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a02Lb.wav,She wants to give it away on Wednesday.,boredom,0.0,1.5925
10a02Na,10a02Na,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a02Na.wav,She wants to give it away on Wednesday.,neutral,0.0,1.658625
10a02Wa,10a02Wa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a02Wa.wav,She wants to give it away on Wednesday!,angry,0.0,2.102687
10a04Fd,10a04Fd,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a04Fd.wav,I could tell him tonight.,happy,0.0,1.5371869999999999
10a04Nb,10a04Nb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a04Nb.wav,I could tell him tonight.,neutral,0.0,2.049937
10a04Wa,10a04Wa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a04Wa.wav,Tonight I could tell him!,angry,0.0,2.8533749999999998
10a04Wb,10a04Wb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a04Wb.wav,Tonight I can tell you something!,angry,0.0,1.811375
10a05Aa,10a05Aa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a05Aa.wav,"The black sheet of paper is up there, next to the piece of wood.",fear,0.0,2.604125
10a05Ld,10a05Ld,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a05Ld.wav,The black sheet of paper is up there next to the piece of wood.,boredom,0.0,3.29575
10a05Tb,10a05Tb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a05Tb.wav,The black sheet of paper is up there next to the piece of wood.,sad,0.0,3.333937
10a05Wb,10a05Wb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a05Wb.wav,"The black sheet of paper is up there, next to the piece of wood!",angry,0.0,3.752062
10a07Aa,10a07Aa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a07Aa.wav,In seven hours it will be time.,fear,0.0,1.5960619999999999
10a07Ad,10a07Ad,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a07Ad.wav,In seven hours it will be ready.,fear,0.0,1.603375
10a07La,10a07La,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a07La.wav,In 7 hours it will be ready.,boredom,0.0,1.9901870000000002
10a07Ta,10a07Ta,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a07Ta.wav,It will be done in 7 hours.,sad,0.0,1.9558119999999999
10a07Wb,10a07Wb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10a07Wb.wav,In seven hours it will be!,angry,0.0,1.973437
10b01Aa,10b01Aa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b01Aa.wav,What are those bags under the table?,fear,0.0,2.087562
10b01Ea,10b01Ea,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b01Ea.wav,What kind of bags are under the table?,disgust,0.0,2.390125
10b01Fa,10b01Fa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b01Fa.wav,What kind of bags are under the table?,happy,0.0,2.433062
10b01Lb,10b01Lb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b01Lb.wav,What are those bags under the table?,boredom,0.0,2.056937
10b02Aa,10b02Aa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b02Aa.wav,You just carried it up and now you're going down again.,fear,0.0,2.462312
10b02La,10b02La,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b02La.wav,They just carried it up and now they're going down again.,boredom,0.0,2.690562
10b02Na,10b02Na,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b02Na.wav,You just carried it up and now you go down again.,neutral,0.0,2.722
10b02Wb,10b02Wb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b02Wb.wav,They just carried it up and now they're going down again!,angry,0.0,2.868062
10b03La,10b03La,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b03La.wav,On the weekends I always drove home and visited Agnes,boredom,0.0,3.829125
10b03Tb,10b03Tb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b03Tb.wav,At the weekends I always went home and visited Agnes.,sad,0.0,3.7563750000000002
10b03Wb,10b03Wb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b03Wb.wav,On the weekends I always went home and visited Agnes!,angry,0.0,4.4855
10b09Ad,10b09Ad,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b09Ad.wav,I just want to take it away so that Karl can go for a drink.,fear,0.0,1.976812
10b09Lb,10b09Lb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b09Lb.wav,I just want to take it away so that Carl can go for a drink.,boredom,0.0,2.949062
10b09Wb,10b09Wb,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b09Wb.wav,I just want to get rid of it and then go for a drink with Karl!,angry,0.0,3.2135
10b10Fc,10b10Fc,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b10Fc.wav,It will be on the spot where we always put it.,happy,0.0,2.21175
10b10Lc,10b10Lc,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b10Lc.wav,will be on the spot where we always put them.,boredom,0.0,2.269937
10b10Wa,10b10Wa,spk10,10,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\10b10Wa.wav,"She will be on the spot, where we always put her!",angry,0.0,2.646187
11a01Aa,11a01Aa,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a01Aa.wav,The bottle is on the fridge.,fear,0.0,1.557312
11a01Ab,11a01Ab,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a01Ab.wav,The rag is on the fridge.,fear,0.0,1.5042499999999999
11a01Ld,11a01Ld,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a01Ld.wav,The rag is on the fridge.,boredom,0.0,2.082187
11a01Nd,11a01Nd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a01Nd.wav,The rag is on the fridge.,neutral,0.0,1.6363750000000001
11a01Wc,11a01Wc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a01Wc.wav,The Lappen is on the fridge!,angry,0.0,1.91975
11a02Ec,11a02Ec,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a02Ec.wav,She wants to give it away on Wednesday.,disgust,0.0,1.9100000000000001
11a02Fb,11a02Fb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a02Fb.wav,She wants to give it away on Wednesday!,happy,0.0,1.785312
11a02Ld,11a02Ld,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a02Ld.wav,I want to give it to you on Wednesday.,boredom,0.0,1.6055000000000001
11a02Nc,11a02Nc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a02Nc.wav,She wants to give it away on Wednesday.,neutral,0.0,1.534062
11a02Tc,11a02Tc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a02Tc.wav,She wants to give it away on Wednesday.,sad,0.0,2.0645
11a02Wc,11a02Wc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a02Wc.wav,She wants to give it away on Wednesday!,angry,0.0,2.4259370000000002
11a04Ac,11a04Ac,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a04Ac.wav,I could tell him tonight.,fear,0.0,1.535562
11a04Fd,11a04Fd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a04Fd.wav,I could tell him tonight!,happy,0.0,1.8860000000000001
11a04Nd,11a04Nd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a04Nd.wav,I could tell him tonight.,neutral,0.0,1.6840000000000002
11a04Wc,11a04Wc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a04Wc.wav,"Tonight, I could tell him!",angry,0.0,2.678937
11a05Ad,11a05Ad,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Ad.wav,"The black sheet of paper is up there, next to the piece of wood.",fear,0.0,2.916437
11a05Fb,11a05Fb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Fb.wav,The black sheet of paper is up there next to the piece of wood.,happy,0.0,3.5435
11a05Fc,11a05Fc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Fc.wav,"The black sheet of paper is up there, next to the piece of wood!",happy,0.0,3.926437
11a05Lc,11a05Lc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Lc.wav,The black sheet of paper is up there next to the piece of wood.,boredom,0.0,4.06575
11a05Na,11a05Na,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Na.wav,The black sheet of paper is up there next to the piece of wood.,neutral,0.0,3.3205
11a05Td,11a05Td,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Td.wav,"The black sheet of paper is up there, next to the piece of wood.",sad,0.0,5.673312
11a05Wd,11a05Wd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a05Wd.wav,The black sheet of paper is up there next to the piece of wood.,angry,0.0,4.03825
11a07Ac,11a07Ac,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a07Ac.wav,In seven hours it will be time!,fear,0.0,1.902437
11a07Ld,11a07Ld,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a07Ld.wav,In 7 hours it will be ready.,boredom,0.0,1.795312
11a07Ta,11a07Ta,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a07Ta.wav,It will be done in seven hours.,sad,0.0,2.167375
11a07Wc,11a07Wc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11a07Wc.wav,In seven hours! Will it be that soon?,angry,0.0,2.238375
11b01Ab,11b01Ab,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b01Ab.wav,What kind of bags are under the table?,fear,0.0,2.02425
11b01Eb,11b01Eb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b01Eb.wav,What kind of bags are these that are under the table?,disgust,0.0,3.054375
11b01Fc,11b01Fc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b01Fc.wav,What kind of bags are under the table?,happy,0.0,2.554937
11b01Lb,11b01Lb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b01Lb.wav,What are those bags under the table?,boredom,0.0,2.79375
11b01Nc,11b01Nc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b01Nc.wav,What kind of bags are under the table?,neutral,0.0,2.220187
11b01Wd,11b01Wd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b01Wd.wav,What kind of bags are those under the table?,angry,0.0,2.814687
11b02Ab,11b02Ab,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b02Ab.wav,You just carried it up and now you're going down again.,fear,0.0,2.489875
11b02Fd,11b02Fd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b02Fd.wav,They just carried it up and now they're going down again.,happy,0.0,3.114937
11b02Na,11b02Na,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b02Na.wav,You just carried it up and now you're going down again.,neutral,0.0,2.698812
11b02Td,11b02Td,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b02Td.wav,They just carried it up and now they're going down again.,sad,0.0,3.60425
11b02Wb,11b02Wb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b02Wb.wav,You just carried it up and now you're going down again!,angry,0.0,3.248625
11b03Fc,11b03Fc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b03Fc.wav,On the weekends I always went home and visited Agnes.,happy,0.0,3.829812
11b03Lc,11b03Lc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b03Lc.wav,On the weekends I always went home and visited Agnes.,boredom,0.0,4.452875
11b03Nb,11b03Nb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b03Nb.wav,At the weekends I always drove home and visited Agnes.,neutral,0.0,3.620937
11b03Td,11b03Td,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b03Td.wav,At the weekends I always went home and visited Agnes.,sad,0.0,5.905
11b03Wa,11b03Wa,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b03Wa.wav,At the weekends I always went home and visited Agnes.,angry,0.0,4.064812
11b03Wb,11b03Wb,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b03Wb.wav,At the weekends I always went home and visited Agnes.,angry,0.0,5.2135
11b09Ad,11b09Ad,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b09Ad.wav,I just want to take it away and then go for a drink with Karl.,fear,0.0,2.763812
11b09Fd,11b09Fd,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b09Fd.wav,I just want to take it away and then go for a drink with Karl.,happy,0.0,3.036562
11b09Ld,11b09Ld,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b09Ld.wav,I just want to take it away and then go for a drink with Calvas.,boredom,0.0,3.377375
11b09Na,11b09Na,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b09Na.wav,I just want to take it away and then go for a drink with Karl.,neutral,0.0,2.41925
11b09Td,11b09Td,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b09Td.wav,I just want to get rid of it and then Karl will go for a drink.,sad,0.0,4.899312
11b09Wa,11b09Wa,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b09Wa.wav,I just want to take it away and then go for a drink with Karl.,angry,0.0,3.81
11b10Ad,11b10Ad,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b10Ad.wav,"She will be on the spot, where we always put her.",fear,0.0,2.445562
11b10Ae,11b10Ae,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b10Ae.wav,"It will be on the square, where we always put it.",fear,0.0,2.942562
11b10Ld,11b10Ld,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b10Ld.wav,It will be on the spot where we always put it.,boredom,0.0,3.323437
11b10Nc,11b10Nc,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b10Nc.wav,It will be on the spot where we always put it.,neutral,0.0,2.132562
11b10Td,11b10Td,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b10Td.wav,"It will be on the spot, where we always put it.",sad,0.0,3.8895619999999997
11b10Wa,11b10Wa,spk11,11,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\11b10Wa.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",angry,0.0,2.885812
12a01Fb,12a01Fb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a01Fb.wav,The rag is on the fridge.,happy,0.0,1.8636249999999999
12a01Lb,12a01Lb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a01Lb.wav,The lamp is on the alchemy cabinet.,boredom,0.0,1.886562
12a01Nb,12a01Nb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a01Nb.wav,The bottle cap is on the fridge.,neutral,0.0,1.721937
12a01Wc,12a01Wc,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a01Wc.wav,The rag is on the fridge!,angry,0.0,2.358812
12a02Ac,12a02Ac,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a02Ac.wav,She wants to give it away on Wednesday.,fear,0.0,1.2255
12a02Ec,12a02Ec,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a02Ec.wav,She wants to give it away on Wednesday.,disgust,0.0,3.294625
12a02Nb,12a02Nb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a02Nb.wav,She wants to give it away on Wednesday.,neutral,0.0,1.7319369999999998
12a02Wa,12a02Wa,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a02Wa.wav,She wants to give it away on Wednesday!,angry,0.0,1.507437
12a02Wc,12a02Wc,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a02Wc.wav,She wants to give it away on Wednesday.,angry,0.0,1.4658120000000001
12a04Wc,12a04Wc,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a04Wc.wav,I could tell him tonight!,angry,0.0,1.577625
12a05Ab,12a05Ab,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a05Ab.wav,"The black sheet of paper is up there, next to the piece of wood.",fear,0.0,3.234125
12a05Lb,12a05Lb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a05Lb.wav,"The black sheet of paper is up there, next to the piece of wood.",boredom,0.0,3.827687
12a05Nd,12a05Nd,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a05Nd.wav,The black sheet of paper is up there next to the piece of wood.,neutral,0.0,3.1858750000000002
12a05Ta,12a05Ta,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a05Ta.wav,"The black sheet of paper is up there, next to the piece of wood.",sad,0.0,5.36025
12a05Wb,12a05Wb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a05Wb.wav,"The black sheet of paper is up there, next to the piece of wood!",angry,0.0,3.48525
12a07Ac,12a07Ac,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a07Ac.wav,It will be done in 7 hours.,fear,0.0,1.48
12a07La,12a07La,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a07La.wav,It will be done in seven hours.,boredom,0.0,2.35125
12a07Wa,12a07Wa,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12a07Wa.wav,It will be there in seven hours.,angry,0.0,2.33275
12b01Ta,12b01Ta,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b01Ta.wav,What are those bags under the table?,sad,0.0,3.995437
12b01Wa,12b01Wa,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b01Wa.wav,What are those bags under the table?,angry,0.0,2.23725
12b02Ad,12b02Ad,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Ad.wav,They just carried it up and now they're going down again.,fear,0.0,2.231312
12b02Ea,12b02Ea,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Ea.wav,They just carried it up and now they're going down again.,disgust,0.0,5.567
12b02Fb,12b02Fb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Fb.wav,They just carried it up and now they're going down again.,happy,0.0,3.304
12b02Na,12b02Na,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Na.wav,You just carried it up and now you go down again.,neutral,0.0,2.982062
12b02Wa,12b02Wa,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Wa.wav,You just carried it up and now you're going down again!,angry,0.0,2.78375
12b02Wb,12b02Wb,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Wb.wav,You just carried it up and now you're going down again.,angry,0.0,2.804125
12b02Wd,12b02Wd,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b02Wd.wav,You just carried it up and now you're going down again!,angry,0.0,2.6498749999999998
12b03La,12b03La,spk12,12,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\emodb_2.0\wav\12b03La.wav,On the weekends I always went home and visited Agnes.,boredom,0.0,3.94475
