dialog_id,uttr_id,actor,session,gender,audio_path,transcript,emotion,start_time,end_time
Ses01F_script03_2,Ses01F_script03_2_M012,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M012.wav,"You can hardly call three glasses of liquor a whole evening long, going on and on and on.",fru,88.08,94.23
Ses01F_script03_2,Ses01F_script03_2_M013,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M013.wav,Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.,fru,95.99,100.95
Ses01F_script03_2,Ses01F_script03_2_F013,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F013.wav,Don't be stupid.,ang,100.2315,102.31
Ses01F_script03_2,Ses01F_script03_2_M014,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M014.wav,"Really, Amanda.",ang,101.9,104.15
Ses01F_script03_2,Ses01F_script03_2_F014,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F014.wav,What?,ang,103.27,105.45
Ses01F_script03_2,Ses01F_script03_2_M015,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M015.wav,Nothing.,fru,105.2596,108.2337
Ses01F_script03_2,Ses01F_script03_2_M016,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M016.wav,"you going out somewhere, dear?",neu,111.98,115.33
Ses01F_script03_2,Ses01F_script03_2_F015,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F015.wav,No.  I am just making myself fascinating for you.,ang,114.8512,119.6
Ses01F_script03_2,Ses01F_script03_2_F016,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F016.wav,Oh.  It's a woman's duty to allure the man.,ang,121.95,126.54
Ses01F_script03_2,Ses01F_script03_2_M018,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M018.wav,"Well as a matter of fact, yes, that's perfectly true.",neu,126.1529,129.135
Ses01F_script03_2,Ses01F_script03_2_F017,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F017.wav,No it isn't.,ang,128.71,130.48
Ses01F_script03_2,Ses01F_script03_2_M019,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M019.wav,Yes it is.,neu,130.05,131.42
Ses01F_script03_2,Ses01F_script03_2_F018,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F018.wav,You shut up.,ang,130.95,132.79
Ses01F_script03_2,Ses01F_script03_2_M020,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M020.wav,"Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",ang,132.31,137.4
Ses01F_script03_2,Ses01F_script03_2_M021,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M021.wav,"Snap, snap, snap.  You know you are like a little adder.",ang,140.8379,144.03
Ses01F_script03_2,Ses01F_script03_2_M022,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M022.wav,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,ang,145.67,152.95
Ses01F_script03_2,Ses01F_script03_2_F021,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F021.wav,They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,ang,149.98,158.4966
Ses01F_script03_2,Ses01F_script03_2_M023,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M023.wav,Did you see much of Peter Burden after our divorce?,ang,157.82,161.54
Ses01F_script03_2,Ses01F_script03_2_F022,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F022.wav,"Yes I did, quite a lot.",ang,160.75,163.38
Ses01F_script03_2,Ses01F_script03_2_M024,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M024.wav,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",ang,162.77,175.52
Ses01F_script03_2,Ses01F_script03_2_F023,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F023.wav,Mind your own business.,ang,165.69,167.93
Ses01F_script03_2,Ses01F_script03_2_F024,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F024.wav,"You're quite insufferable, I expect it's because you are drunk.",ang,175.11,179.46
Ses01F_script03_2,Ses01F_script03_2_M025,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M025.wav,I think I am not in the least bit drunk.,ang,178.77,183.26
Ses01F_script03_2,Ses01F_script03_2_F025,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F025.wav,You've always had a weak head.,ang,182.03,184.91
Ses01F_script03_2,Ses01F_script03_2_M026,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M026.wav,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,ang,184.35,193.4894
Ses01F_script03_2,Ses01F_script03_2_F026,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F026.wav,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",ang,193.03,198.88
Ses01F_script03_2,Ses01F_script03_2_M027,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M027.wav,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",ang,197.91,212.75
Ses01F_script03_2,Ses01F_script03_2_F027,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F027.wav,Oh shut up.,ang,201.33,203.3069
Ses01F_script03_2,Ses01F_script03_2_F028,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F028.wav,Shut up.,ang,205.33,207.8
Ses01F_script03_2,Ses01F_script03_2_F029,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F029.wav,"Not very funny, darling.  Why don't you have some more brandy.",ang,212.4025,215.4525
Ses01F_script03_2,Ses01F_script03_2_M029,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M029.wav,"Look, you better turn that off. I don't want to wake up the people upstairs.",ang,224.5224,229.6
Ses01F_script03_2,Ses01F_script03_2_F030,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F030.wav,Why?,neu,227.0225,228.41
Ses01F_script03_2,Ses01F_script03_2_F031,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F031.wav,There are no people upstairs; it's a photographer's studio.,neu,229.4275,233.08
Ses01F_script03_2,Ses01F_script03_2_M030,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M030.wav,Well then you'll wake up the people downstairs.,ang,233.405,235.7308
Ses01F_script03_2,Ses01F_script03_2_F032,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F032.wav,They are away in Tunis.,neu,235.24,237.8068
Ses01F_script03_2,Ses01F_script03_2_M031,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M031.wav,This is no time of year for Tunis.,neu,237.24,241.4997
Ses01F_script03_2,Ses01F_script03_2_M032,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M032.wav,I will do no such thing.,ang,243.8542,246.8036
Ses01F_script03_2,Ses01F_script03_2_F034,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F034.wav,Fine if you insist on being boorish and idiotic.,ang,246.5557,251.6118
Ses01F_script03_2,Ses01F_script03_2_M033,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M033.wav,"Will you turn that off, it's driving me mad.",ang,251.3391,257.01
Ses01F_script03_2,Ses01F_script03_2_F035,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F035.wav,"You are far too temperamental, try to control yourself.",ang,256.48,260.4175
Ses01F_script03_2,Ses01F_script03_2_M034,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M034.wav,Turn it off.,ang,260.4625,263.64
Ses01F_script03_2,Ses01F_script03_2_F036,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F036.wav,"I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",ang,262.89,271.72
Ses01F_script03_2,Ses01F_script03_2_M035,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M035.wav,"Amanda, listen, listen.",ang,264.8475,267.19
Ses01F_script03_2,Ses01F_script03_2_M036,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M036.wav,Oh.  That's very amusing indeed.,ang,269.3425,273.61
Ses01F_script03_2,Ses01F_script03_2_F037,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F037.wav,"Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",ang,272.73,283.08
Ses01F_script03_2,Ses01F_script03_2_M037,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M037.wav,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",ang,277.5875,286.56
Ses01F_script03_2,Ses01F_script03_2_F038,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F038.wav,This is the end.  Do you hear me?  Finally and forever.,ang,287.295,292.72
Ses01F_script03_2,Ses01F_script03_2_M038,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M038.wav,You're not going like this.,ang,293.2325,295.3
Ses01F_script03_2,Ses01F_script03_2_F039,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F039.wav,Oh.  Yes I am.,ang,294.63,296.62
Ses01F_script03_2,Ses01F_script03_2_M039,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M039.wav,You're not.,ang,295.96,297.455
Ses01F_script03_2,Ses01F_script03_2_F040,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F040.wav,"Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad.",ang,297.03,315.46
Ses01F_script03_2,Ses01F_script03_2_M040,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M040.wav,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",ang,298.65,314.65
Ses01M_impro01,Ses01M_impro01_F000,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F000.wav,Next.,ang,6.77,8.46
Ses01M_impro01,Ses01M_impro01_M000,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M000.wav,"Yes, me. Okay, okay here we go.",fru,8.2208,11.28
Ses01M_impro01,Ses01M_impro01_F001,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F001.wav,My window is open.,ang,8.55,10.6
Ses01M_impro01,Ses01M_impro01_M001,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M001.wav,"Okay, so filled out all these forms  --",fru,11.32,13.77
Ses01M_impro01,Ses01M_impro01_M002,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M002.wav,and I have This form of ID here so...,fru,13.77,16.88
Ses01M_impro01,Ses01M_impro01_M003,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M003.wav,"Yes, Jones.",neu,17.66,20.14
Ses01M_impro01,Ses01M_impro01_F004,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F004.wav,What are you... what's...What are you applying for?,fru,23.43,26.4675
Ses01M_impro01,Ses01M_impro01_M005,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M005.wav,I'm just applying for another ID.,fru,25.94,29.07
Ses01M_impro01,Ses01M_impro01_M006,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M006.wav,"Yes.  I'm supposed to have three forms of ID for this.  It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",fru,29.39,38.15
Ses01M_impro01,Ses01M_impro01_M007,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M007.wav,"I have it right here, yes.",fru,38.33,40.27
Ses01M_impro01,Ses01M_impro01_F007,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F007.wav,"No, I need your ID to give you a second ID.",ang,39.89,43.31
Ses01M_impro01,Ses01M_impro01_F008,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F008.wav,It's really simple if you have a problem with it... Maybe you should--,ang,43.31,47.0461
Ses01M_impro01,Ses01M_impro01_M008,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M008.wav,But that's...,fru,46.01,47.11
Ses01M_impro01,Ses01M_impro01_M009,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M009.wav,"That's why I'm here, that's why I was waiting in this line.  I need to get another form of ID.",fru,47.11,52.42
Ses01M_impro01,Ses01M_impro01_M010,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M010.wav,"No, I don't have a passport.",neu,54.49,56.71
Ses01M_impro01,Ses01M_impro01_F010,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F010.wav,You have a birth certificate?,fru,56.16,58.18
Ses01M_impro01,Ses01M_impro01_M011,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M011.wav,"I don't where it is though, I don't have with me.  Can I get it from somewhere?  I mean...",fru,57.79,62.28
Ses01M_impro01,Ses01M_impro01_F011,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F011.wav,What do you expect me to do?,ang,61.05,63.21
Ses01M_impro01,Ses01M_impro01_M012,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M012.wav,I probably have to go wait another line to get my birth certificate don't I?,fru,62.78,66.03
Ses01M_impro01,Ses01M_impro01_F012,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F012.wav,Probably.,ang,65.545,67.47
Ses01M_impro01,Ses01M_impro01_M013,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M013.wav,You're very helpful.  What's your name?,fru,66.8475,70.04
Ses01M_impro01,Ses01M_impro01_M015,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M015.wav,So can you help me or not?,fru,73.1425,75.0125
Ses01M_impro01,Ses01M_impro01_F015,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F015.wav,I am..I don't..I don't understand what you want.  A driver's license or a California ID.,fru,74.6775,80.6875
Ses01M_impro01,Ses01M_impro01_M016,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M016.wav,Okay. [BREATHING],fru,80.19,82.3
Ses01M_impro01,Ses01M_impro01_M017,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M017.wav,I need California ID.,fru,83.63,86.36
Ses01M_impro01,Ses01M_impro01_M018,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M018.wav,On top of these other two forms of ID which I already have.,fru,86.38,92.05
Ses01M_impro01,Ses01M_impro01_M019,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M019.wav,"No, I don't have driver's license.",fru,93.88,96.79
Ses01M_impro01,Ses01M_impro01_M020,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M020.wav,Did you even look at the form?  I filled it out all these questions--,ang,96.91,100.53
Ses01M_impro01,Ses01M_impro01_F019,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F019.wav,Don't raise your voice with me.,ang,98.46,102.07
Ses01M_impro01,Ses01M_impro01_F020,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F020.wav,Don't talk to me like I'm a child.,ang,105.76,109.09
Ses01M_impro01,Ses01M_impro01_M022,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M022.wav,Okay.,fru,109.14,110.51
Ses01M_impro01,Ses01M_impro01_F021,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F021.wav,Do you know how long I've been working here? How long have you lived in California?,ang,109.19,114.1025
Ses01M_impro01,Ses01M_impro01_M023,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M023.wav,If it makes you stop acting like a child.,fru,110.69,113.22
Ses01M_impro01,Ses01M_impro01_F022,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F022.wav,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.",ang,114.13,124.82
Ses01M_impro01,Ses01M_impro01_M025,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M025.wav,I am not...I'm not getting to back that line.,ang,118.835,122.18
Ses01M_impro01,Ses01M_impro01_M026,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M026.wav,"Okay, okay let's keep our voices down, okay?  I didn't come here to get in yelling match.",fru,123.99,130.72
Ses01M_impro01,Ses01M_impro01_M027,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M027.wav,"I did not come in here to get in a yelling match with you, all right?",fru,130.72,134.185
Ses01M_impro01,Ses01M_impro01_F024,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F024.wav,Uh huh.  I didn't come here get in yelling match either.,neu,132.89,136.6025
Ses01M_impro01,Ses01M_impro01_M028,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M028.wav,Just try and help me.,fru,136.11,138.51
Ses01M_impro01,Ses01M_impro01_F025,Ses01F,1,female,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F025.wav,They don't pay me enough to deal people like you.,neu,137.06,140.49
Ses01M_impro01,Ses01M_impro01_M030,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M030.wav,Why?,ang,148.0,149.12
Ses01M_impro01,Ses01M_impro01_M031,Ses01M,1,male,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M031.wav,"Why, because I'm sick of talking to you.",ang,149.18,151.85
