uttr_id,dialog_id,speaker,audio_path,transcript,emotion,start_time,end_time,utt_index
dia147_utt8,train_dia147,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia147_utt8.mp4,This is basically the first time she's gonna see your underwearyou want it to be dirty?,surprise,462.42,466.548,8
dia147_utt9,train_dia147,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia147_utt9.mp4,No.,neutral,470.887,472.179,9
dia147_utt10,train_dia147,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia147_utt10.mp4,"Oh, and uh, the fabric softener?",neutral,473.639,475.807,10
dia147_utt11,train_dia147,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia147_utt11.mp4,"Ok, ok, now what is wrong with my",anger,476.017,478.81,11
dia148_utt0,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt0.mp4,"Ok, so it's just because it was my table, I have to buy a new one?",anger,451.909,455.036,0
dia148_utt1,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt1.mp4,That's the rule.,neutral,455.204,456.955,1
dia148_utt2,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt2.mp4,"What rule? There's no rule, if anything, you owe me a table!",anger,457.999,461.543,2
dia148_utt3,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt3.mp4,How'd you get to that?,anger,461.961,465.088,3
dia148_utt4,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt4.mp4,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",anger,465.256,467.996,4
dia148_utt5,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt5.mp4,You knew about that?,surprise,468.843,469.926,5
dia148_utt6,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt6.mp4,"Well, let's just say the impressions you made in the butter left little to the imagination.",disgust,470.094,477.1,6
dia148_utt7,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt7.mp4,"Ok, ok, How about if we split it?",neutral,475.308,477.1,7
dia148_utt8,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt8.mp4,"What do you mean, like, buy it together?",neutral,478.186,480.187,8
dia148_utt9,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt9.mp4,Yeah,neutral,480.521,481.605,9
dia148_utt10,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt10.mp4,You think we're ready for something like that?,neutral,481.772,483.982,10
dia148_utt11,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt11.mp4,Why not?,neutral,485.151,487.11,11
dia148_utt12,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt12.mp4,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",neutral,487.278,489.821,12
dia148_utt13,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt13.mp4,"Why, are you moving out?",surprise,490.114,490.926,13
dia148_utt14,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt14.mp4,I'm not moving out.,neutral,490.926,492.206,14
dia148_utt15,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt15.mp4,You'd tell me if you were moving out right,fear,492.325,494.409,15
dia148_utt16,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt16.mp4,"Yeah, yeah, it's just that with my last roommate Kip...",neutral,494.577,496.559,16
dia148_utt17,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt17.mp4,"Aw, I know all about Kip!",anger,496.559,499.421,17
dia148_utt18,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt18.mp4,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",anger,499.54,503.877,18
dia148_utt19,train_dia148,Joey,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt19.mp4,"Well, let me ask you something, was Kip a better roommate than me?",sadness,504.921,508.798,19
dia148_utt20,train_dia148,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia148_utt20.mp4,"Aw, don't do that",sadness,509.8,511.551,20
dia149_utt0,train_dia149,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia149_utt0.mp4,"Ooh, oh no! I have to go! I have a massage appointment.",sadness,837.294,841.172,0
dia149_utt1,train_dia149,Eric,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia149_utt1.mp4,"Oh no, stay here well keep doing this. Ill pay you.",neutral,841.34,844.592,1
dia149_utt2,train_dia149,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia149_utt2.mp4,"No, I got in trouble for that before. Ill see you later.",neutral,845.469,851.766,2
dia149_utt3,train_dia149,Eric,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia149_utt3.mp4,Absolutely.  I love the way you kiss.,joy,853.978,856.02,3
dia15_utt0,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt0.mp4,Get Out!,anger,2529.652,2533.488,0
dia15_utt1,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt1.mp4,"Ross, can I talk to you for a minute?",neutral,2535.032,2536.908,1
dia15_utt2,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt2.mp4,"Yes, please!  So, what's going on?",neutral,2537.117,2543.998,2
dia15_utt3,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt3.mp4,"Uh, well... Joey and I broke up.",sadness,2546.126,2549.754,3
dia15_utt4,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt4.mp4,"Oh my God, wh-what happened?",surprise,2550.464,2555.885,4
dia15_utt5,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt5.mp4,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",sadness,2556.053,2564.561,5
dia15_utt6,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt6.mp4,I knew that was him!,anger,2562.059,2564.561,6
dia15_utt7,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt7.mp4,"Anyway I just, uh, I think it's for the best.",sadness,2566.313,2570.108,7
dia15_utt8,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt8.mp4,"Hey, you ok?",neutral,2571.068,2572.95,8
dia15_utt9,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt9.mp4,I guess.,sadness,2572.95,2575.208,9
dia15_utt10,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt10.mp4,There was hum...  there was another reason that I thought it was time to end it with Joey.,neutral,2577.866,2585.915,10
dia15_utt11,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt11.mp4,I started to realize that I was having feelings for someone  else.,neutral,2586.667,2592.547,11
dia15_utt12,train_dia15,Paleontologist,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt12.mp4,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",neutral,2594.174,2599.22,12
dia15_utt13,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt13.mp4,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",neutral,2599.388,2602.765,13
dia15_utt14,train_dia15,Charlie,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt14.mp4,"Yeah, can you guys just throw him in the pool later?",neutral,2602.933,2604.905,14
dia15_utt15,train_dia15,Professore Clerk,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt15.mp4,Or we could throw you both in,joy,2604.905,2607.073,15
dia15_utt16,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt16.mp4,"Ok, gentlemen!",anger,2607.187,2608.147,16
dia15_utt17,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt17.mp4,Please!,anger,2608.147,2608.699,17
dia15_utt18,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt18.mp4,Aren't we a little old for this?,anger,2608.699,2610.985,18
dia15_utt19,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt19.mp4,"I mean, we're scientists, right?",neutral,2611.066,2612.788,19
dia15_utt20,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt20.mp4,We're academics.,anger,2612.788,2613.798,20
dia15_utt21,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt21.mp4,And most importantly I... you-you will have to catch us first.,joy,2613.902,2617.78,21
dia15_utt22,train_dia15,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia15_utt22.mp4,"GO, GO, GO!",joy,2617.948,2620.366,22
dia150_utt0,train_dia150,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia150_utt0.mp4,Oh my God! Oh my God! Im so sorry!,fear,659.659,661.785,0
dia150_utt1,train_dia150,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia150_utt1.mp4,"Aw forget it, its from",neutral,661.952,664.663,1
dia150_utt2,train_dia150,Dr. Green,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia150_utt2.mp4,You think you can knock up my daughter and then not marry her?! Im gonna kill you!!,anger,674.382,680.553,2
dia150_utt3,train_dia150,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia150_utt3.mp4,Yknow this is actually not a great time for me.,sadness,682.932,685.475,3
dia151_utt0,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt0.mp4,"Okay! So, well just stay married.",joy,738.404,741.156,0
dia151_utt1,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt1.mp4,"Yes, exactly!",joy,741.365,742.657,1
dia151_utt2,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt2.mp4,And I will make everyone call me Mrs. Geller!,joy,742.867,746.6610000000001,2
dia151_utt3,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt3.mp4,"Wow! This is so amazing. I uh, I really thought Id have to talk you into this more.",joy,748.247,754.002,3
dia151_utt6,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt6.mp4,What-wh-what so well just stay married forever?!,surprise,776.233,778.735,6
dia151_utt7,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt7.mp4,"Okay, look, how is this gonna affect you?",neutral,779.153,783.573,7
dia151_utt8,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt8.mp4,Really?,anger,781.573,783.573,8
dia151_utt9,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt9.mp4,I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!,joy,786.327,797.045,9
dia151_utt10,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt10.mp4,Its,neutral,794.126,797.045,10
dia151_utt11,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt11.mp4,"Ohh, okay, Im sorry.",sadness,799.131,801.509,11
dia151_utt12,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt12.mp4,Youre right.,neutral,801.509,801.801,12
dia151_utt13,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt13.mp4,Yknow what?,neutral,801.801,801.947,13
dia151_utt15,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt15.mp4,Im asking you to do me a favor.,neutral,819.401,824.072,15
dia151_utt16,train_dia151,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt16.mp4,You are asking me to be your wife!,anger,826.116,829.9110000000001,16
dia151_utt17,train_dia151,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia151_utt17.mp4,And as my wife I think you should grant me this favor.,neutral,830.12,835.0409999999999,17
dia152_utt0,train_dia152,Monica,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt0.mp4,Oh my God!,surprise,622.204,624.289,0
dia152_utt1,train_dia152,Paul,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt1.mp4,"I know, I know, I'm such an idiot.",joy,624.498,628.793,1
dia152_utt4,train_dia152,Monica,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt4.mp4,"My brother's going through that right now, he's such a mess. How did you get through it?",neutral,636.427,640.68,4
dia152_utt5,train_dia152,Paul,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt5.mp4,"Well, you might try accidentally breaking something valuable of hers, say her-",neutral,640.89,644.392,5
dia152_utt6,train_dia152,Monica,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt6.mp4,-leg?,neutral,644.56,646.144,6
dia152_utt7,train_dia152,Paul,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt7.mp4,"That's one way! Me, I- I went for the watch.",neutral,648.773,650.315,7
dia152_utt8,train_dia152,Monica,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt8.mp4,You actually broke her watch?,surprise,650.775,652.651,8
dia152_utt9,train_dia152,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt9.mp4,"Barry, I'm sorry...",sadness,653.277,654.737,9
dia152_utt10,train_dia152,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt10.mp4,I am so sorry...,sadness,654.737,656.422,10
dia152_utt11,train_dia152,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia152_utt11.mp4,"I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju-  Hi, machine cut me off again... anyway...",sadness,656.614,666.706,11
dia153_utt0,train_dia153,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt0.mp4,"No real-, honey, really its fine, just g-go with Susan.",neutral,555.304,561.851,0
dia153_utt1,train_dia153,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt1.mp4,"Really, I, no, I think girls night out is a great idea.",joy,560.768,565.146,1
dia153_utt2,train_dia153,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt2.mp4,"Okay, okay, bye",neutral,567.233,568.858,2
dia153_utt3,train_dia153,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt3.mp4,So what are they doing?,neutral,569.402,570.487,3
dia153_utt4,train_dia153,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt4.mp4,"I dont know, something girlie.",joy,570.487,572.851,4
dia153_utt5,train_dia153,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt5.mp4,"Hey, youre early.",neutral,576.659,577.909,5
dia153_utt6,train_dia153,Monica,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt6.mp4,What are you doing with the lamp?,surprise,578.16,580.078,6
dia153_utt7,train_dia153,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt7.mp4,Im just taking it to be re-wired.,neutral,580.58,591.965,7
dia153_utt8,train_dia153,Monica,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt8.mp4,"Oh, well dont take it to the same place you took the stereo, cause theyve had that thing for over a week.",disgust,584.333,600.015,8
dia153_utt9,train_dia153,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt9.mp4,"No, no, Mr. Heckles no one is making any noise up here.",neutral,596.512,600.015,9
dia153_utt10,train_dia153,Mr. Heckles,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt10.mp4,Youre disturbing my oboe practice.,anger,600.558,602.934,10
dia153_utt11,train_dia153,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt11.mp4,You dont play the oboe!,anger,603.311,604.523,11
dia153_utt12,train_dia153,Mr. Heckles,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia153_utt12.mp4,I could play the oboe!,anger,604.523,606.491,12
dia154_utt0,train_dia154,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt0.mp4,Ohhh! That is soo sweet!,joy,839.713,842.799,0
dia154_utt1,train_dia154,Mark,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt1.mp4,"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me.",joy,843.759,854.018,1
dia154_utt2,train_dia154,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt2.mp4,"All right that's, that's it!! Get off her!",anger,854.186,856.248,2
dia154_utt3,train_dia154,Mark,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt3.mp4,What is going on?,surprise,856.248,857.92,3
dia154_utt4,train_dia154,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt4.mp4,What's going on?!  That's what's going on!!,anger,858.023,860.817,4
dia154_utt5,train_dia154,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt5.mp4,Ross!,surprise,861.026,862.861,5
dia154_utt6,train_dia154,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt6.mp4,I have been down in your store for twenty minutes trying to get a tie!,anger,867.408,871.953,6
dia154_utt7,train_dia154,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt7.mp4,What do I have to do to get some service?!,anger,874.081,876.7909999999999,7
dia154_utt8,train_dia154,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia154_utt8.mp4,Hi Rach.,neutral,878.711,880.42,8
dia155_utt0,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt0.mp4,Ross?,neutral,1239.238,1239.781,0
dia155_utt1,train_dia155,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt1.mp4,Yeah?,neutral,1239.781,1240.456,1
dia155_utt2,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt2.mp4,Hey its Mona! From the wedding.,joy,1240.5720000000001,1243.074,2
dia155_utt3,train_dia155,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt3.mp4,Oh hi!,joy,1243.242,1244.953,3
dia155_utt4,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt4.mp4,Hi!,joy,1244.953,1245.907,4
dia155_utt5,train_dia155,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt5.mp4,Wow! Uhhow are you?,surprise,1247.371,1249.497,5
dia155_utt6,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt6.mp4,"Im good except umm, you still owe me a dance.",neutral,1249.665,1256.17,6
dia155_utt7,train_dia155,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt7.mp4,"Oh thats right. Well uh, would you be interested in seeing a Ukrainian film?",joy,1251.458,1256.17,7
dia155_utt8,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt8.mp4,Oh youre serious. Sure!,surprise,1258.465,1260.383,8
dia155_utt9,train_dia155,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt9.mp4,Great! Well umm,joy,1261.885,1264.178,9
dia155_utt10,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt10.mp4,I think I might need one more cup of coffee.,neutral,1265.18,1267.39,10
dia155_utt11,train_dia155,Ross,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt11.mp4,"Sure! Uh, let me get it for ya.",neutral,1267.557,1269.101,11
dia155_utt12,train_dia155,Mona,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia155_utt12.mp4,Okay.,neutral,1269.101,1270.791,12
dia156_utt0,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt0.mp4,"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sadness,829.662,836.96,0
dia156_utt1,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt1.mp4,Go!,anger,833.9159999999999,836.96,1
dia156_utt2,train_dia156,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt2.mp4,"What? Hey wait a minute! Phoebe, how do you even know who the father is?",surprise,837.169,841.172,2
dia156_utt3,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt3.mp4,"I may play the fool at times, but Im a little more than a pretty blond girl with an ass that wont quit.",anger,841.382,849.43,3
dia156_utt4,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt4.mp4,I believe this belongs to the father of your baby.,neutral,851.1,854.602,4
dia156_utt5,train_dia156,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt5.mp4,"Oh God Oh, hes in there right now?",surprise,854.77,859.816,5
dia156_utt6,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt6.mp4,Uh-huh. Now you can turn around or you can go in there and rip the Band-Aid off. What to you want to do?,neutral,860.109,865.947,6
dia156_utt7,train_dia156,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt7.mp4,"Uh, lets rip!",fear,867.992,868.743,7
dia156_utt8,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt8.mp4,Really? Are you sure?,surprise,868.743,869.698,8
dia156_utt9,train_dia156,Rachel,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt9.mp4,Oh Phoebe!,joy,869.785,870.427,9
dia156_utt10,train_dia156,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt10.mp4,"Okay, sorry. Yeah.",neutral,870.427,872.218,10
dia156_utt11,train_dia156,Tag,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia156_utt11.mp4,Hey Rach.,neutral,874.999,876.624,11
dia157_utt0,train_dia157,Phoebe,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia157_utt0.mp4,"Hey, thank you so much for these tickets, Chandler.",joy,1405.6,1408.478,0
dia157_utt1,train_dia157,Chandler,C:\Users\gagan\Documents\Dissertation\emotion-aware-ca\data\MELD.Raw\train_splits\dia157_utt1.mp4,"Oh well, this was a really important experience for me, and    I wanted to share it with you.",joy,1408.645,1413.024,1
